racha_actual,puntaje_estrategia,payout,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,result_bin
-3.0,0.25013649044130926,0.95,0.025799999999999983,0.06819999999999993,0.05123999999999995,0.03843556260678744,0.09514705459380557,0.16319103447524738,-0.9530000000000001,0.025799999999999983,-0.89825,-0.3,0
1.0,0.19593649044130929,0.95,0.025799999999999983,0.06819999999999993,0.05123999999999995,0.025935562606787445,0.09514705459380557,0.16319103447524738,-0.9530000000000001,0.025799999999999983,-0.95825,0.1,0
-3.0,0.2502422180808618,0.95,0.026599999999999967,0.0686,0.051799999999999985,0.038438991071600724,0.09517453384384611,0.1633091693131457,-0.9524,0.026599999999999967,-0.8981,-0.3,0
1.0,0.19593649044130929,0.95,0.025799999999999983,0.06819999999999993,0.05123999999999995,0.025935562606787445,0.09514705459380557,0.16319103447524738,-0.9530000000000001,0.025799999999999983,-0.95825,0.1,0
-4.0,0.25223649044130925,0.95,0.025799999999999983,0.06819999999999993,0.05123999999999995,0.03843556260678744,0.09514705459380557,0.16319103447524738,-0.9530000000000001,0.025799999999999983,-0.86825,-0.4,0
-5.0,0.2543364904413093,0.95,0.025799999999999983,0.06819999999999993,0.05123999999999995,0.03843556260678744,0.09514705459380557,0.16319103447524738,-0.9530000000000001,0.025799999999999983,-0.83825,-0.5,0
-4.0,0.09340657999205523,0.9550000000000001,0.0972,-0.2414,-0.10596,0.0023067514527863905,0.0037552369712364753,0.03844399069399707,-0.8307,0.0972,-0.837675,-0.4,0
-1.0,0.08683182992653196,0.9550000000000001,0.09579999999999998,-0.24260000000000004,-0.10724000000000003,0.002256852027744789,0.003669399783412408,0.038168361138366566,-0.8308,0.09579999999999998,-0.9277,-0.1,0
-4.0,0.09340657999205523,0.9550000000000001,0.0972,-0.2414,-0.10596,0.0023067514527863905,0.0037552369712364753,0.03844399069399707,-0.8307,0.0972,-0.837675,-0.4,0
-1.0,0.08710657999205523,0.9550000000000001,0.0972,-0.2414,-0.10596,0.0023067514527863905,0.0037552369712364753,0.03844399069399707,-0.8307,0.0972,-0.927675,-0.1,0
-5.0,0.09523182992653197,0.9550000000000001,0.09579999999999998,-0.24260000000000004,-0.10724000000000003,0.002256852027744789,0.003669399783412408,0.038168361138366566,-0.8308,0.09579999999999998,-0.8077,-0.5,0
-6.0,0.09760657999205524,0.9550000000000001,0.0972,-0.2414,-0.10596,0.0023067514527863905,0.0037552369712364753,0.03844399069399707,-0.8307,0.0972,-0.777675,-0.6,0
-5.0,0.20956283104827655,0.9550000000000001,-0.10939999999999998,-0.2408,-0.18824,0.023679485906377546,0.0785565904300678,0.16777508089859838,-0.8249,0.10939999999999998,-0.806225,-0.5,0
-2.0,0.20168906999007008,0.9550000000000001,-0.08739999999999995,-0.22579999999999997,-0.17043999999999998,0.023883860753397417,0.07994328764370706,0.16626324330342648,-0.8434,0.08739999999999995,-0.90085,-0.2,0
-5.0,0.20707916840300078,0.9550000000000001,-0.07459999999999994,-0.21700000000000003,-0.16004,0.024004811876549573,0.08077428738388293,0.16539314016030654,-0.8542000000000001,0.07459999999999994,-0.81355,-0.5,0
-2.0,0.20168906999007008,0.9550000000000001,-0.08739999999999995,-0.22579999999999997,-0.17043999999999998,0.023883860753397417,0.07994328764370706,0.16626324330342648,-0.8434,0.08739999999999995,-0.90085,-0.2,0
-6.0,0.2100890699900701,0.9550000000000001,-0.08739999999999995,-0.22579999999999997,-0.17043999999999998,0.023883860753397417,0.07994328764370706,0.16626324330342648,-0.8434,0.08739999999999995,-0.78085,-0.6,0
-7.0,0.2137628310482766,0.9550000000000001,-0.10939999999999998,-0.2408,-0.18824,0.023679485906377546,0.0785565904300678,0.16777508089859838,-0.8249,0.10939999999999998,-0.746225,-0.7,0
-6.0,0.5116089394631748,0.9537500000000001,0.8634000000000001,0.22099999999999995,0.47796000000000005,0.031349162511261824,0.14876972516455367,0.27920809289194914,0.6097142857142859,0.8634000000000001,0.16318467389156166,-0.6,0
-3.0,0.46869942975927587,0.9537500000000001,0.8712000000000001,0.2458,0.49596000000000007,0.03154590224051077,0.15114311622351617,0.28316676507968064,0.6320000000000001,0.8712000000000001,-0.502,-0.3,1
-6.0,0.5147750825480137,0.9537500000000001,0.8691999999999999,0.23959999999999992,0.49143999999999993,0.031494754888229774,0.15052303363601993,0.2821592614947977,0.6262857142857139,0.8691999999999999,0.16961304164541158,-0.6,1
-3.0,0.46869942975927587,0.9537500000000001,0.8712000000000001,0.2458,0.49596000000000007,0.03154590224051077,0.15114311622351617,0.28316676507968064,0.6320000000000001,0.8712000000000001,-0.502,-0.3,1
-7.0,0.5263673909166129,0.9537500000000001,0.8712000000000001,0.2458,0.49596000000000007,0.03154590224051077,0.15114311622351617,0.28316676507968064,0.6320000000000001,0.8712000000000001,0.3218280165333862,-0.7,0
-8.0,0.5368673909166131,0.9537500000000001,0.8712000000000001,0.2458,0.49596000000000007,0.03154590224051077,0.15114311622351617,0.28316676507968064,0.6320000000000001,0.8712000000000001,0.47182801653338635,-0.8,1
-7.0,0.5622090066138785,0.954375,0.8854,0.871,0.87676,0.03650181322444322,0.22135815022521144,0.3401485292037354,0.6725714285714284,0.8854,0.34592552433479873,-0.7,0
1.0,0.49921838657710915,0.95,0.8854,0.871,0.87676,0.03650181322444322,0.22135815022521144,0.3401485292037354,0.6725714285714284,0.8854,-0.5518571428571429,0.1,0
1.0,0.49957496129046025,0.95,0.8862000000000001,0.8715999999999999,0.87744,0.03652460621440372,0.22172515242385527,0.34030466685858424,0.674857142857143,0.8862000000000001,-0.5512857142857143,0.1,0
1.0,0.49921838657710915,0.95,0.8854,0.871,0.87676,0.03650181322444322,0.22135815022521144,0.3401485292037354,0.6725714285714284,0.8854,-0.5518571428571429,0.1,0
-8.0,0.5726227442800695,0.954375,0.8852000000000001,0.8708000000000001,0.8765600000000001,0.03649766542968494,0.22129140365100464,0.340120110594113,0.6720000000000004,0.8852000000000001,0.4957161785798112,-0.8,0
1.0,0.49921838657710915,0.95,0.8854,0.871,0.87676,0.03650181322444322,0.22135815022521144,0.3401485292037354,0.6725714285714284,0.8854,-0.5518571428571429,0.1,0
-1.0,0.17904726473445876,0.9550000000000001,-0.06599999999999995,-0.12760000000000005,-0.10296000000000001,0.024968852843437486,0.027112012795325935,0.08372101048454905,-0.9032,0.06599999999999995,-0.9458,-0.1,0
-1.0,0.3222680728202379,0.9550000000000001,-0.41979999999999995,-0.4888,-0.46119999999999994,0.030926355949330592,0.049363606384523084,0.1768119578278622,-0.4605714285714285,0.41979999999999995,-0.8351428571428572,-0.1,0
-1.0,0.3615802071173901,0.9550000000000001,0.3902000000000001,0.40620000000000006,0.39980000000000004,0.038728358288577784,0.25880342903467124,0.3077185769242221,-0.6017999999999999,0.3902000000000001,-0.87045,-0.1,1
-8.0,0.3776305143408332,0.9540630000000001,0.4003999999999999,0.41180000000000005,0.40724,0.038779052369980936,0.25969007413367784,0.3092947340275779,-0.5939,0.4003999999999999,-0.658475,-0.8,1
-1.0,0.3637860807101473,0.9550000000000001,0.4063999999999999,0.4152000000000001,0.41168000000000005,0.03880976330488929,0.26022786818584676,0.3102359282696483,-0.5892,0.4063999999999999,-0.8673,-0.1,1
-9.0,0.380554847376814,0.9540630000000001,0.4063999999999999,0.4152000000000001,0.41168000000000005,0.03880976330488929,0.26022786818584676,0.3102359282696483,-0.5892,0.4063999999999999,-0.6273,-0.9,1
-2.0,0.34004617953087574,0.9550000000000001,0.11760000000000005,0.3874000000000001,0.27948000000000006,0.05069650462294382,0.24958542184820165,0.28129183521736006,-0.7474999999999999,0.11760000000000005,-0.876875,-0.2,1
-2.0,0.3966205650495596,0.9550000000000001,0.12019999999999996,0.4178,0.29876,0.05004305575002548,0.23848414414086594,0.2795005340664671,-0.6634285714285715,0.12019999999999996,-0.8558571428571429,-0.2,1
1.0,0.35006873491512813,0.95,0.14579999999999999,0.4318000000000001,0.3174,0.037683708828448376,0.24085173472684118,0.2835597267653255,-0.6234285714285712,0.14579999999999999,-0.8758571428571428,0.1,1
1.0,0.3493434120749002,0.95,0.1428,0.43,0.31512,0.0376664315001425,0.2405602449237173,0.28306628183524013,-0.6285714285714286,0.1428,-0.8771428571428571,0.1,1
1.0,0.3493434120749002,0.95,0.1428,0.43,0.31512,0.0376664315001425,0.2405602449237173,0.28306628183524013,-0.6285714285714286,0.1428,-0.8771428571428571,0.1,1
1.0,0.3493434120749002,0.95,0.1428,0.43,0.31512,0.0376664315001425,0.2405602449237173,0.28306628183524013,-0.6285714285714286,0.1428,-0.8771428571428571,0.1,1
1.0,0.3601594104581231,0.95,0.15260000000000004,0.44439999999999996,0.32768,0.03893666396877396,0.2624552756238626,0.29342476373897297,-0.5874285714285714,0.15260000000000004,-0.8668571428571429,0.1,1
1.0,0.27542895038646076,0.95,0.10219999999999999,0.1508,0.13135999999999998,0.03948576390389541,0.27218555145815515,0.26998916340122914,-0.8735,0.10219999999999999,-0.938375,0.1,1
2.0,0.27857963613858566,0.95,0.11,0.15519999999999995,0.13711999999999996,0.039522122331879836,0.27283489366539737,0.27118421583682245,-0.8674000000000001,0.11,-0.90685,0.2,1
2.0,0.2864896050754732,0.95,0.16799999999999998,0.18819999999999992,0.18011999999999995,0.03981063076820055,0.27800847275386076,0.2802042754456547,-0.8219000000000001,0.16799999999999998,-0.895475,0.2,1
2.0,0.287786189890034,0.95,0.1772,0.19379999999999994,0.18715999999999997,0.039860018520000706,0.27889773620806857,0.2816860953377596,-0.8145,0.1772,-0.893625,0.2,1
2.0,0.28585936306978627,0.95,0.16340000000000005,0.18560000000000001,0.17672000000000002,0.039786745489346756,0.2775787741799358,0.27948417945760823,-0.8255,0.16340000000000005,-0.896375,0.2,1
2.0,0.5601656963659862,0.95,1.0,0.2372,0.54232,0.04239463035948844,0.32565678672315945,0.36562676793307247,1.0,1.0,-0.43999999999999995,0.2,0
2.0,0.20759311095746602,0.95,-0.16019999999999995,-0.10200000000000004,-0.12528,0.028984741161113884,0.04110464874106545,0.11368350872364133,-0.8689,0.16019999999999995,-0.907225,0.2,1
3.0,0.209693110957466,0.95,-0.16019999999999995,-0.10200000000000004,-0.12528,0.028984741161113884,0.04110464874106545,0.11368350872364133,-0.8689,0.16019999999999995,-0.877225,0.3,1
3.0,0.22931309312200876,0.95,-0.05659999999999996,0.08120000000000005,0.02608000000000004,0.0342588877320255,0.0665321650787487,0.13811366953047313,-0.9311,0.05659999999999996,-0.892775,0.3,0
3.0,0.22831880850688002,0.95,-0.03739999999999995,0.09700000000000003,0.043240000000000035,0.03412166804694903,0.06573833534523088,0.1369296933329179,-0.9328000000000001,0.03739999999999995,-0.8932,0.3,0
-1.0,0.4379429975940988,0.9550000000000001,0.6287999999999999,0.4056,0.49488,0.04181200056876752,0.3147505977381212,0.3461297308794603,-0.06057142857142872,0.6287999999999999,-0.7351428571428572,-0.1,0
3.0,0.44702216733692046,0.95,0.6418,0.42060000000000003,0.50908,0.041935792690555945,0.3170618810867204,0.3490912685561691,-0.023428571428571243,0.6418,-0.6658571428571428,0.3,0
3.0,0.4970221673369205,0.95,0.6418,0.42060000000000003,0.50908,0.05443579269055595,0.3170618810867204,0.3490912685561691,-0.023428571428571243,0.6418,-0.6658571428571428,0.3,0
4.0,0.49959201594561803,0.95,0.6430000000000001,0.4219999999999999,0.5104,0.0544481384287198,0.317292573054739,0.3493713681954782,-0.019999999999999685,0.6430000000000001,-0.6349999999999999,0.4,0
-1.0,0.4338686524057468,0.9550000000000001,0.48919999999999986,0.5126,0.5032399999999999,0.05035630754051852,0.243773748953673,0.3180497333326384,-0.3925714285714288,0.48919999999999986,-0.8181428571428572,-0.1,1
-1.0,0.43462452893813125,0.9550000000000001,0.4930000000000001,0.5144,0.5058400000000001,0.050376936497142234,0.24412419984237022,0.31862815125713867,-0.38742857142857146,0.4930000000000001,-0.8168571428571428,-0.1,1
-1.0,0.39395491316221737,0.9550000000000001,0.5359999999999999,0.5368,0.5364800000000001,0.03813550933262616,0.24853842501986279,0.3254975467024521,-0.3234285714285713,0.5359999999999999,-0.8008571428571428,-0.1,1
-1.0,0.39395491316221737,0.9550000000000001,0.5359999999999999,0.5368,0.5364800000000001,0.03813550933262616,0.24853842501986279,0.3254975467024521,-0.3234285714285713,0.5359999999999999,-0.8008571428571428,-0.1,1
-1.0,0.3979004730240835,0.9550000000000001,0.5474000000000001,0.5431999999999999,0.54488,0.038211052163296996,0.24983545049653333,0.3274003038431688,-0.2931428571428569,0.5474000000000001,-0.7932857142857143,-0.1,1
-2.0,0.3951283906238217,0.9550000000000001,0.5318,0.5346000000000001,0.5334800000000001,0.038107790231652006,0.2480633340400472,0.3248095181520514,-0.3297142857142855,0.5318,-0.7724285714285714,-0.2,1
1.0,0.370453911666346,0.95,0.2962,0.46159999999999995,0.39544,0.039369199124781575,0.27010787962753247,0.30889265452955,-0.5382857142857144,0.2962,-0.8545714285714285,0.1,1
1.0,0.37761667183635383,0.95,0.3224000000000001,0.4816,0.41792000000000007,0.03940188904316277,0.27068991280304044,0.3127357998089347,-0.4811428571428572,0.3224000000000001,-0.8402857142857143,0.1,1
1.0,0.20538389107074603,0.95,0.34900000000000003,-0.04739999999999995,0.11116000000000006,0.02386927094574257,0.07984357006644205,0.17270068818862647,-0.8018000000000001,0.34900000000000003,-0.92045,0.1,0
1.0,0.20538389107074603,0.95,0.34900000000000003,-0.04739999999999995,0.11116000000000006,0.02386927094574257,0.07984357006644205,0.17270068818862647,-0.8018000000000001,0.34900000000000003,-0.92045,0.1,0
1.0,0.20583204969527746,0.95,0.3546000000000001,-0.04200000000000003,0.11664000000000004,0.023948927884184772,0.08038937155275694,0.17326089866232583,-0.8017,0.3546000000000001,-0.920425,0.1,0
1.0,0.1366033094968184,0.95,0.10340000000000003,0.095,0.09836,0.013842070147473885,0.031488728939090604,0.09235679518566982,-0.9008,0.10340000000000003,-0.9452,0.1,0
2.0,0.19443153583615727,0.95,-0.22719999999999999,-0.1342,-0.1714,0.02520520893039523,0.027838318641070225,0.0983161832134888,-0.8193,0.22719999999999999,-0.894825,0.2,0
2.0,0.19398951414866913,0.95,-0.13319999999999993,-0.12540000000000007,-0.12852000000000002,0.026749359615679973,0.03286306397575567,0.09956491313600593,-0.8707,0.13319999999999993,-0.907675,0.2,0
-1.0,0.1905350897329701,0.9550000000000001,-0.12379999999999995,-0.12120000000000004,-0.12224,0.026650235711370346,0.03252521655461438,0.0978920201763214,-0.8775000000000001,0.12379999999999995,-0.939375,-0.1,0
-1.0,0.19392859614371363,0.9550000000000001,-0.14459999999999995,-0.13079999999999997,-0.13631999999999997,0.02687055351242205,0.0332791240273933,0.10162484630241163,-0.8623000000000001,0.14459999999999995,-0.935575,-0.1,0
-1.0,0.1919355403593691,0.9550000000000001,-0.13239999999999996,-0.12519999999999995,-0.12807999999999994,0.026740438241464957,0.03283256715513139,0.09943191949761279,-0.8712000000000001,0.13239999999999996,-0.9378,-0.1,0
-1.0,0.1919355403593691,0.9550000000000001,-0.13239999999999996,-0.12519999999999995,-0.12807999999999994,0.026740438241464957,0.03283256715513139,0.09943191949761279,-0.8712000000000001,0.13239999999999996,-0.9378,-0.1,0
-1.0,0.221343899684249,0.9550000000000001,0.22159999999999996,0.12299999999999997,0.16243999999999997,0.031010006255935915,0.04974548531089995,0.1330360054908888,-0.8277000000000001,0.22159999999999996,-0.926925,-0.1,0
-1.0,0.18222486677900449,0.9550000000000001,0.055600000000000024,0.05260000000000005,0.053800000000000035,0.02695153623490474,0.03355898872080043,0.08898278237623332,-0.9459,0.055600000000000024,-0.956475,-0.1,0
-2.0,0.1852853523953414,0.9550000000000001,0.060799999999999986,0.055600000000000024,0.05768000000000001,0.027019310908230575,0.03379435653651863,0.0900418013084293,-0.9418,0.060799999999999986,-0.92545,-0.2,0
-2.0,0.13865058483345974,0.9524999999999999,-0.026599999999999967,-0.028799999999999954,-0.02791999999999996,0.015979134290579327,0.03913042748907536,0.09427070942506596,-0.9723,0.026599999999999967,-0.933075,-0.2,1
-2.0,0.1438373018935307,0.9524999999999999,-0.06959999999999994,-0.04299999999999997,-0.05363999999999995,0.016170332749725583,0.03986898683576168,0.09995917472850697,-0.9437000000000001,0.06959999999999994,-0.925925,-0.2,1
-2.0,0.14540985287988367,0.9524999999999999,-0.08239999999999995,-0.04739999999999995,-0.061399999999999955,0.01623019849079143,0.04010222185170231,0.10168510877342367,-0.9351,0.08239999999999995,-0.923775,-0.2,1
-2.0,0.18395235629837875,0.9524999999999999,-0.2,-0.027999999999999973,-0.0968,0.025279748925316304,0.02806963353116332,0.0882806182310788,-0.886,0.2,-0.9115,-0.2,0
-2.0,0.2949786332008078,0.9524999999999999,0.6002000000000001,0.34,0.44408000000000003,0.01605622899628551,0.039427071573378436,0.16427187413776023,-0.14228571428571402,0.6002000000000001,-0.7255714285714285,-0.2,0
1.0,0.17939467551569185,0.95,-0.11099999999999995,0.14680000000000007,0.04368000000000005,0.024433002096026165,0.025504752239214556,0.08558283649236285,-0.8711,0.11099999999999995,-0.937775,0.1,1
-3.0,0.30796544848028046,0.9537500000000001,0.4713999999999999,0.6230000000000001,0.56236,0.0162290771116992,0.04009784422411633,0.17746809107662606,-0.07714285714285685,0.4713999999999999,-0.6792857142857143,-0.3,0
1.0,0.354309364869076,0.95,0.47620000000000007,0.6244,0.5651200000000001,0.028751638020710422,0.04018598181142263,0.1780964415009673,-0.07314285714285718,0.47620000000000007,-0.7382857142857143,0.1,0
1.0,0.34827964461821526,0.95,0.4316,0.6118000000000001,0.5397200000000001,0.02855168380485237,0.03940953944081782,0.1723520649141508,-0.10914285714285699,0.4316,-0.7472857142857142,0.1,0
-3.0,0.23196633811037393,0.9537500000000001,0.34659999999999996,0.13480000000000003,0.21952,0.030370880571554282,0.04688464793982283,0.1396854512393371,-0.7593,0.34659999999999996,-0.849825,-0.3,1
-3.0,0.1945018614426536,0.9537500000000001,0.39800000000000013,0.17060000000000003,0.26156000000000007,0.01901363962724774,0.05209371799173246,0.15388874859029206,-0.7157,0.39800000000000013,-0.8389249999999999,-0.3,1
2.0,0.18998599602335794,0.95,0.3888,0.16400000000000006,0.25392000000000003,0.018803132433978242,0.051101860228755736,0.15128533188321083,-0.7236,0.3888,-0.8709,0.2,1
-1.0,0.19851559943774227,0.9550000000000001,0.32400000000000007,0.03200000000000003,0.14880000000000004,0.023350452552985637,0.07636935337125816,0.16599023527231693,-0.822,0.32400000000000007,-0.9255,-0.1,1
-4.0,0.1426714316436399,0.953125,0.14299999999999996,0.17659999999999998,0.16315999999999997,0.015431298674795913,0.004848032323154117,0.04021870853753576,-0.8402000000000001,0.14299999999999996,-0.84005,-0.4,0
-1.0,0.27826625099373126,0.9550000000000001,0.4172,0.13140000000000002,0.24572000000000005,0.025051510275110496,0.08829920032577865,0.19278160754999274,-0.6651428571428573,0.4172,-0.8862857142857143,-0.1,1
1.0,0.26073295733874036,0.95,0.32,0.145,0.215,0.03354702968588014,0.17710404131710733,0.2461087324027374,-0.7675000000000001,0.32,-0.911875,0.1,1
1.0,0.36543351049760414,0.95,0.46879999999999994,0.4846000000000001,0.47828000000000004,0.03629999764646139,0.2181246467708774,0.3036739645095057,-0.4725714285714283,0.46879999999999994,-0.8381428571428571,0.1,0
1.0,0.3637094393707757,0.95,0.4606,0.48,0.47224,0.036285701583920596,0.21789669507260523,0.3025700318867303,-0.48571428571428577,0.4606,-0.8414285714285714,0.1,0
-5.0,0.4007609063806399,0.9540630000000001,0.2809999999999999,0.40180000000000005,0.35348,0.049189009963569674,0.22438306591584944,0.28507800122510096,-0.6586000000000001,0.2809999999999999,-0.76465,-0.5,1
3.0,0.2931700702306271,0.95,0.26159999999999994,0.3872,0.3369599999999999,0.03652693693768566,0.22176270123016728,0.2812977730296248,-0.6756,0.26159999999999994,-0.8289,0.3,1
1.0,0.10944170694780075,0.95,0.35719999999999996,0.38139999999999985,0.3717199999999999,0.0015413160125903064,0.0024617360883928407,0.06590421361034296,-0.6307,0.35719999999999996,-0.877675,0.1,1
2.0,0.09394333091617216,0.95,0.24760000000000004,0.165,0.19804000000000002,0.0027060549153990776,0.004449932924621369,0.046344304571416056,-0.7937,0.24760000000000004,-0.888425,0.2,0
-1.0,0.2776542590422063,0.9550000000000001,0.3202000000000001,0.31240000000000007,0.3155200000000001,0.0344488103676733,0.18988257089173288,0.26561617557049105,-0.6837,0.3202000000000001,-0.890925,-0.1,0
-1.0,0.2776542590422063,0.9550000000000001,0.3202000000000001,0.31240000000000007,0.3155200000000001,0.0344488103676733,0.18988257089173288,0.26561617557049105,-0.6837,0.3202000000000001,-0.890925,-0.1,0
1.0,0.28338494570639466,0.95,0.5936000000000001,0.4275999999999999,0.494,0.014404896460802327,0.03339762652451561,0.16043330597692038,-0.1611428571428567,0.5936000000000001,-0.7602857142857142,0.1,0
4.0,0.2841716151750757,0.95,0.5818000000000001,0.4128,0.48040000000000005,0.014147220712485233,0.032514974698143795,0.1567707939186925,-0.19485714285714262,0.5818000000000001,-0.6787142857142856,0.4,1
2.0,0.27997161517507574,0.95,0.5818000000000001,0.4128,0.48040000000000005,0.014147220712485233,0.032514974698143795,0.1567707939186925,-0.19485714285714262,0.5818000000000001,-0.7387142857142857,0.2,1
-1.0,0.30606722503701556,0.9550000000000001,0.6404,0.4874000000000001,0.5486,0.015541769139288177,0.037476574751018066,0.1758099788461008,-0.02742857142857169,0.6404,-0.7268571428571429,-0.1,0
-2.0,0.08377103796068092,0.9524999999999999,0.31560000000000005,0.10459999999999994,0.189,0.0006302149441350031,0.0009843695004685404,0.03621504526518614,-0.7899,0.31560000000000005,-0.887475,-0.2,1
-2.0,0.08326782287199498,0.9524999999999999,0.31259999999999993,0.10180000000000007,0.18612,0.0006144015583097152,0.0009593022565331788,0.035678731395360506,-0.7928000000000001,0.31259999999999993,-0.8882,-0.2,1
-1.0,0.06894142404960153,0.9550000000000001,-0.021400000000000006,0.05939999999999998,0.02707999999999998,0.002901835365039375,0.004795699388821073,0.0213010986616829,-0.9596,0.021400000000000006,-0.9599,-0.1,0
3.0,0.07550320254445247,0.95,0.029200000000000018,0.07859999999999999,0.05884,0.003010558517535858,0.004989203994513192,0.02399388107981531,-0.9460999999999999,0.029200000000000018,-0.896525,0.3,0
